transaction_id,product_id,customer_id,transaction_date,online_order,list_price,standard_cost
5537,42,3231,205,1,12.01,7.21
5538,25,2593,209,0,1415.01,1259.36
5539,21,1928,358,0,642.31,513.85
5540,19,1804,353,0,1469.44,596.55
5541,54,898,154,1,478.16,298.72
5542,76,91,273,0,1274.93,764.96
5543,82,849,181,1,230.91,173.18
5544,63,2177,115,0,1812.75,582.48
5545,49,1629,133,0,1179.0,707.4
5546,57,1404,91,0,441.49,84.99
5547,49,3234,263,1,1179.0,707.4
5548,92,2530,277,1,1762.96,950.52
5549,52,3188,270,0,290.62,215.14
5550,28,2390,342,0,2083.94,675.03
5551,78,2912,231,0,980.37,234.43
5552,28,2674,329,1,2083.94,675.03
5553,42,692,229,0,12.01,7.21
5554,5,953,41,0,1765.3,709.48
5555,69,637,83,1,1777.8,820.78
5556,42,1323,310,0,12.01,7.21
5557,31,1420,264,1,1163.89,589.27
5558,30,2360,16,0,1894.19,598.76
5559,104,2738,244,0,1227.34,770.89
5560,60,1925,309,1,1148.64,689.18
5561,3,2245,176,0,1793.43,248.82
5562,11,1468,37,2,574.64,459.71
5563,63,2824,84,1,1812.75,582.48
5564,41,2945,98,0,1977.36,1759.85
5565,68,3489,301,1,1775.81,1580.47
5566,84,3327,188,1,748.17,448.9
5567,11,3151,21,0,574.64,459.71
5568,55,951,31,1,1024.66,614.8
5569,48,1577,279,1,1073.07,933.84
5570,22,369,81,0,1403.5,954.82
5571,78,3296,107,1,980.37,234.43
5572,97,3184,303,1,1577.53,826.51
5573,73,58,22,0,1065.03,230.09
5574,25,1129,222,1,1415.01,1259.36
5575,82,3046,342,2,230.91,173.18
5576,100,420,87,1,1061.56,733.58
5577,25,1635,151,1,1415.01,1259.36
5578,39,731,279,1,100.35,75.26
5579,60,2143,158,0,1148.64,689.18
5580,5,1322,252,1,1765.3,709.48
5581,64,443,244,1,945.04,507.58
5582,46,1211,49,0,912.52,141.4
5583,62,2885,160,1,1992.93,762.63
5584,2,2841,21,0,2091.47,388.92
5585,96,941,144,1,1703.52,1516.13
5586,22,3074,32,1,1403.5,954.82
5587,78,1132,280,0,980.37,234.43
5588,91,2425,240,0,586.45,521.94
5589,54,945,357,1,478.16,298.72
5590,103,168,155,0,543.39,407.54
5591,34,2331,174,1,642.7,211.37
5592,1,1077,5,0,71.49,53.62
5593,24,2204,216,1,544.05,376.84
5594,56,360,316,0,1945.43,333.18
5595,62,3264,79,0,1992.93,762.63
5596,57,1032,198,0,441.49,84.99
5597,62,2111,316,1,1992.93,762.63
5598,89,23,121,0,1228.07,400.91
5599,60,2999,43,1,1148.64,689.18
5600,49,93,187,1,1179.0,707.4
5601,30,1908,248,0,1894.19,598.76
5602,96,3254,325,0,1703.52,1516.13
5603,143,947,184,0,1192.33,2.0
5604,42,2166,77,0,12.01,7.21
5605,54,276,256,1,478.16,298.72
5606,70,2052,12,1,795.34,101.58
5607,20,2659,40,1,360.4,270.3
5608,2,769,347,1,2091.47,388.92
5609,73,1790,24,1,1065.03,230.09
5610,12,1577,303,1,71.16,56.93
5611,7,888,305,0,60.34,45.26
5612,89,3421,129,1,1228.07,400.91
5613,66,2480,211,0,1873.97,863.95
5614,83,276,136,1,688.63,612.88
5615,68,1903,161,1,1775.81,1580.47
5616,99,2853,111,1,1280.28,829.51
5617,70,2443,269,0,795.34,101.58
5618,24,2589,279,1,544.05,376.84
5619,45,354,228,1,183.86,137.9
5620,24,1301,116,0,544.05,376.84
5621,78,790,302,0,980.37,234.43
5622,76,2153,226,0,1274.93,764.96
5623,37,2463,237,1,227.88,136.73
5624,2,2791,73,0,2091.47,388.92
5625,10,396,364,0,1231.15,161.6
5626,100,2415,192,1,1061.56,733.58
5627,21,744,313,0,642.31,513.85
5628,41,309,254,0,1977.36,1759.85
5629,52,2683,161,1,290.62,215.14
5630,103,1538,342,0,543.39,407.54
5631,4,1106,92,0,1198.46,381.1
5632,64,2575,103,1,945.04,507.58
5633,67,1152,173,1,1810.0,1610.9
5634,11,1977,7,0,574.64,459.71
5635,44,770,279,1,1129.13,677.48
5636,32,2581,279,1,1151.96,649.49
5637,70,35,88,0,795.34,101.58
5638,25,1196,328,1,1415.01,1259.36
5639,37,843,131,1,227.88,136.73
5640,78,1585,175,0,980.37,234.43
5641,89,938,126,0,1228.07,400.91
5642,55,399,123,1,1024.66,614.8
5643,66,2290,212,2,1873.97,863.95
5644,68,1932,238,0,1775.81,1580.47
5645,94,3110,214,0,1483.2,99.59
5646,22,2124,242,0,1403.5,954.82
5647,80,1390,18,1,1386.84,1234.29
5648,3,1131,40,0,1793.43,248.82
5649,89,264,93,0,1228.07,400.91
5650,77,2400,228,1,1890.39,260.14
5651,6,2713,182,1,1538.99,829.65
5652,57,1589,225,0,441.49,84.99
5653,84,1652,356,0,748.17,448.9
5654,52,334,97,1,290.62,215.14
5655,42,1892,213,1,12.01,7.21
5656,72,1302,283,1,1172.78,1043.77
5657,71,2903,56,0,575.27,431.45
5658,97,2555,336,1,1577.53,826.51
5659,94,2919,311,1,1483.2,99.59
5660,98,668,112,1,1636.9,44.71
5661,24,1684,251,0,544.05,376.84
5662,25,27,296,1,1415.01,1259.36
5663,76,3258,257,1,1274.93,764.96
5664,96,2183,174,1,1703.52,1516.13
5665,99,2951,34,1,1280.28,829.51
5666,66,1836,316,1,1873.97,863.95
5667,84,875,270,0,748.17,448.9
5668,27,106,218,0,1769.64,108.76
5669,13,525,112,0,1057.51,154.4
5670,66,180,330,1,1873.97,863.95
5671,29,1157,1,0,1289.85,74.51
5672,64,2146,229,1,945.04,507.58
5673,67,1656,233,2,1810.0,1610.9
5674,53,1041,206,1,752.64,205.36
5675,103,1199,124,1,543.39,407.54
5676,2,1988,304,0,2091.47,388.92
5677,22,2359,208,1,1403.5,954.82
5678,54,1702,73,1,478.16,298.72
5679,49,1413,86,1,1179.0,707.4
5680,92,1946,69,0,1762.96,950.52
5681,34,2717,146,1,642.7,211.37
5682,72,3219,108,1,1172.78,1043.77
5683,95,538,360,1,590.26,525.33
5684,14,1534,8,0,1661.92,1479.11
5685,36,1828,226,0,1635.3,993.66
5686,44,2603,355,1,1129.13,677.48
5687,34,3451,140,0,642.7,211.37
5688,61,1996,274,0,495.72,297.43
5689,57,2471,133,0,441.49,84.99
5690,64,1300,253,0,945.04,507.58
5691,88,1425,27,0,1036.59,206.35
5692,67,2869,351,1,1810.0,1610.9
5693,78,3044,179,0,980.37,234.43
5694,64,1994,85,0,945.04,507.58
5695,44,420,223,0,1129.13,677.48
5696,96,3151,131,0,1703.52,1516.13
5697,37,3002,139,1,227.88,136.73
5698,73,1093,309,0,1065.03,230.09
5699,7,2432,204,1,60.34,45.26
5700,23,3158,231,0,1720.7,1531.42
5701,85,3467,119,0,1466.68,363.25
5702,58,2283,23,1,533.51,400.13
5703,44,2061,15,0,1129.13,677.48
5704,95,3386,32,0,590.26,525.33
5705,26,1530,302,1,1842.92,1105.75
5706,2,1299,240,1,2091.47,388.92
5707,70,3316,253,1,795.34,101.58
5708,28,2861,53,0,2083.94,675.03
5709,37,1833,230,0,227.88,136.73
5710,64,449,13,0,945.04,507.58
5711,67,2123,114,1,1810.0,1610.9
5712,23,483,89,0,1720.7,1531.42
5713,8,3460,265,0,1292.84,13.44
5714,26,1166,132,0,1842.92,1105.75
5715,39,2869,342,0,100.35,75.26
5716,77,846,236,1,1890.39,260.14
5717,52,649,290,0,290.62,215.14
5718,25,3271,342,2,1415.01,1259.36
5719,80,1333,88,0,1386.84,1234.29
5720,100,2150,332,0,1061.56,733.58
5721,12,2838,195,0,71.16,56.93
5722,34,955,59,0,642.7,211.37
5723,61,458,104,0,495.72,297.43
5724,27,436,348,0,1769.64,108.76
5725,96,3409,24,1,1703.52,1516.13
5726,5,1350,329,1,1765.3,709.48
5727,35,3183,36,1,1240.31,795.1
5728,23,3244,36,1,1720.7,1531.42
5729,51,899,231,0,792.9,594.68
5730,95,2252,313,0,590.26,525.33
5731,14,2750,265,0,1661.92,1479.11
5732,57,3186,317,0,441.49,84.99
5733,99,96,338,0,1280.28,829.51
5734,2,934,279,1,2091.47,388.92
5735,9,1091,51,0,1071.23,380.74
5736,3,2659,27,0,1793.43,248.82
5737,17,3050,219,1,499.53,388.72
5738,41,3483,67,1,1977.36,1759.85
5739,19,1418,362,1,1469.44,596.55
5740,16,505,73,0,1311.44,1167.18
5741,70,2028,279,1,795.34,101.58
5742,77,1767,100,1,1890.39,260.14
5743,2,2070,348,2,2091.47,388.92
5744,83,2968,345,1,688.63,612.88
5745,3,1639,98,1,1793.43,248.82
5746,52,2877,143,1,290.62,215.14
5747,19,484,85,0,1469.44,596.55
5748,39,2822,47,1,100.35,75.26
5749,74,6,237,1,1807.45,778.69
5750,49,83,183,1,1179.0,707.4
5751,52,1025,274,0,290.62,215.14
5752,14,1540,18,1,1661.92,1479.11
5753,97,385,91,0,1577.53,826.51
5754,38,2849,256,1,363.01,290.41
5755,91,1891,112,0,586.45,521.94
5756,67,913,87,2,1810.0,1610.9
5757,100,228,143,1,1061.56,733.58
5758,2,156,161,1,2091.47,388.92
5759,32,859,120,1,1151.96,649.49
5760,67,127,70,1,1810.0,1610.9
5761,7,1003,102,0,60.34,45.26
5762,79,2850,132,0,416.98,312.74
5763,92,941,51,1,1762.96,950.52
5764,53,3407,103,1,752.64,205.36
5765,22,300,35,0,1403.5,954.82
5766,47,2202,148,1,175.89,131.92
5767,11,2152,227,0,574.64,459.71
5768,69,1639,260,0,1777.8,820.78
5769,68,2830,261,0,1775.81,1580.47
5770,79,25,109,1,416.98,312.74
5771,49,3241,288,1,1179.0,707.4
5772,57,1800,140,1,441.49,84.99
5773,90,382,183,1,774.53,464.72
5774,12,2155,131,0,71.16,56.93
5775,92,3088,307,0,1762.96,950.52
5776,16,1502,114,0,1311.44,1167.18
5777,14,1121,334,0,1661.92,1479.11
5778,15,3364,140,1,1555.58,818.01
5779,4,255,279,0,1198.46,381.1
5780,50,2292,56,0,958.74,748.9
5781,96,404,166,1,1703.52,1516.13
5782,94,1022,263,1,1483.2,99.59
5783,4,3405,357,0,1198.46,381.1
5784,17,793,158,0,499.53,388.72
5785,43,2272,285,0,1216.14,1082.36
5786,21,1025,297,0,642.31,513.85
5787,67,2078,21,1,1810.0,1610.9
5788,24,1489,21,1,544.05,376.84
5789,54,3055,77,0,478.16,298.72
5790,3,1638,286,1,1793.43,248.82
5791,99,466,339,1,1280.28,829.51
5792,44,2307,351,1,1129.13,677.48
5793,58,2924,208,0,533.51,400.13
5794,49,2761,200,1,1179.0,707.4
5795,83,1742,330,1,688.63,612.88
5796,14,775,355,0,1661.92,1479.11
5797,29,1147,192,0,1289.85,74.51
5798,97,2901,359,1,1577.53,826.51
5799,92,936,346,0,1762.96,950.52
5800,3,160,354,1,1793.43,248.82
5801,2,2794,128,0,2091.47,388.92
5802,49,305,205,2,1179.0,707.4
5803,41,3071,85,1,1977.36,1759.85
5804,24,1243,233,1,544.05,376.84
5805,28,2931,344,0,2083.94,675.03
5806,1,2581,102,0,71.49,53.62
5807,58,765,98,1,533.51,400.13
5808,3,2552,190,0,1793.43,248.82
5809,26,3460,321,0,1842.92,1105.75
5810,15,349,197,1,1555.58,818.01
5811,17,734,91,0,499.53,388.72
5812,85,1426,156,1,1466.68,363.25
5813,94,3367,254,1,1483.2,99.59
5814,33,394,53,0,235.63,125.07
5815,8,1329,4,1,1292.84,13.44
5816,77,1537,104,1,1890.39,260.14
5817,67,1657,134,0,1810.0,1610.9
5818,64,704,254,1,945.04,507.58
5819,35,193,37,1,1240.31,795.1
5820,96,2230,306,0,1703.52,1516.13
5821,74,2376,286,0,1807.45,778.69
5822,42,568,300,1,12.01,7.21
5823,52,410,179,0,290.62,215.14
5824,10,2481,253,0,1231.15,161.6
5825,22,356,88,1,1403.5,954.82
5826,24,470,14,0,544.05,376.84
5827,32,1675,324,1,1151.96,649.49
5828,51,635,204,0,792.9,594.68
5829,38,3190,183,1,363.01,290.41
5830,47,679,313,1,175.89,131.92
5831,103,2340,317,0,543.39,407.54
5832,14,1302,103,0,1661.92,1479.11
5833,34,1167,79,0,642.7,211.37
5834,23,496,329,0,1720.7,1531.42
5835,21,501,339,2,642.31,513.85
5836,45,1406,14,1,183.86,137.9
5837,45,2726,339,0,183.86,137.9
5838,44,3072,360,0,1129.13,677.48
5839,98,1369,216,0,1636.9,44.71
5840,91,482,234,1,586.45,521.94
5841,5,500,363,1,1765.3,709.48
5842,44,2877,162,1,1129.13,677.48
5843,103,1738,311,0,543.39,407.54
5844,72,1631,280,0,1172.78,1043.77
5845,41,962,48,1,1977.36,1759.85
5846,47,879,240,0,175.89,131.92
5847,65,181,243,1,358.39,215.03
5848,24,1118,263,1,544.05,376.84
5849,7,1560,334,0,60.34,45.26
5850,88,2930,25,1,1036.59,206.35
5851,32,3150,274,0,1151.96,649.49
5852,35,2400,16,1,1240.31,795.1
5853,11,2585,126,0,574.64,459.71
5854,67,2785,70,0,1810.0,1610.9
5855,38,2637,353,1,363.01,290.41
5856,88,2715,334,0,1036.59,206.35
5857,54,2425,343,1,478.16,298.72
5858,49,2454,4,0,1179.0,707.4
5859,80,401,124,0,1386.84,1234.29
5860,99,2872,37,1,1280.28,829.51
5861,3,1792,300,1,1793.43,248.82
5862,144,2404,186,0,1672.07,2.0
5863,7,705,101,1,60.34,45.26
5864,44,2053,258,1,1129.13,677.48
5865,41,1038,39,1,1977.36,1759.85
5866,48,2914,102,0,1073.07,933.84
5867,56,2998,31,1,1945.43,333.18
5868,22,1821,175,0,1403.5,954.82
5869,95,238,36,1,590.26,525.33
5870,43,1611,146,1,1216.14,1082.36
5871,96,2779,51,1,1703.52,1516.13
5872,45,3443,78,0,183.86,137.9
5873,30,1292,101,0,1894.19,598.76
5874,40,2054,15,0,1458.17,874.9
5875,49,2481,219,0,1179.0,707.4
5876,48,1713,315,0,1073.07,933.84
5877,24,138,118,0,544.05,376.84
5878,56,797,279,1,1945.43,333.18
5879,68,242,280,0,1775.81,1580.47
5880,45,597,306,0,183.86,137.9
5881,18,2294,24,1,1362.99,57.74
5882,27,322,36,0,1769.64,108.76
5883,33,3451,239,0,235.63,125.07
5884,90,1727,202,1,774.53,464.72
5885,4,1118,130,0,1198.46,381.1
5886,58,277,106,1,533.51,400.13
5887,97,1825,206,0,1577.53,826.51
5888,59,731,262,2,569.56,528.43
5889,91,1407,329,0,586.45,521.94
5890,31,328,313,0,1163.89,589.27
5891,32,977,150,1,1151.96,649.49
5892,2,1590,162,0,2091.47,388.92
5893,56,2013,141,2,1945.43,333.18
5894,36,3186,46,0,1635.3,993.66
5895,97,1007,362,0,1577.53,826.51
5896,95,2605,17,1,590.26,525.33
5897,29,3411,355,1,1289.85,74.51
5898,54,289,111,1,478.16,298.72
5899,56,2937,27,0,1945.43,333.18
5900,53,693,214,1,752.64,205.36
5901,77,2153,319,0,1890.39,260.14
5902,50,172,283,0,958.74,748.9
5903,58,329,2,0,533.51,400.13
5904,1,2274,83,1,71.49,53.62
5905,45,664,74,1,183.86,137.9
5906,90,2922,145,1,774.53,464.72
5907,103,2763,342,1,543.39,407.54
5908,26,1047,230,0,1842.92,1105.75
5909,89,3482,269,1,1228.07,400.91
5910,6,41,283,0,1538.99,829.65
5911,33,617,112,0,235.63,125.07
5912,80,3450,257,1,1386.84,1234.29
5913,49,3234,234,1,1179.0,707.4
5914,62,2780,305,1,1992.93,762.63
5915,100,3306,84,1,1061.56,733.58
5916,4,1424,240,1,1198.46,381.1
5917,100,2671,236,0,1061.56,733.58
5918,83,2641,122,1,688.63,612.88
5919,88,273,296,1,1036.59,206.35
5920,65,115,277,1,358.39,215.03
5921,76,3342,4,0,1274.93,764.96
5922,96,1831,76,1,1703.52,1516.13
5923,81,2664,190,1,742.54,667.4
5924,95,57,180,1,590.26,525.33
5925,93,100,49,1,2005.66,1203.4
5926,9,1556,304,0,1071.23,380.74
5927,95,558,180,0,590.26,525.33
5928,4,73,205,1,1198.46,381.1
5929,100,657,47,1,1061.56,733.58
5930,62,1693,141,0,1992.93,762.63
5931,70,490,85,0,795.34,101.58
5932,79,1164,363,0,416.98,312.74
5933,27,2651,78,1,1769.64,108.76
5934,89,3475,364,1,1228.07,400.91
5935,78,1586,161,0,980.37,234.43
5936,89,514,26,1,1228.07,400.91
5937,19,573,249,0,1469.44,596.55
5938,82,1344,311,0,230.91,173.18
5939,100,1452,186,1,1061.56,733.58
5940,22,3008,53,1,1403.5,954.82
5941,62,3432,353,1,1992.93,762.63
5942,22,2310,74,0,1403.5,954.82
5943,5,2591,129,1,1765.3,709.48
5944,22,2054,69,0,1403.5,954.82
5945,23,2680,220,1,1720.7,1531.42
5946,38,3101,252,1,363.01,290.41
5947,62,1543,230,1,1992.93,762.63
5948,10,2509,75,1,1231.15,161.6
5949,70,473,256,1,795.34,101.58
5950,68,1160,297,0,1775.81,1580.47
5951,80,798,22,0,1386.84,1234.29
5952,98,2109,186,1,1636.9,44.71
5953,99,698,330,1,1280.28,829.51
5954,83,2015,306,1,688.63,612.88
5955,37,2959,279,1,227.88,136.73
5956,9,10,45,1,1071.23,380.74
5957,85,1157,88,1,1466.68,363.25
5958,56,2207,22,1,1945.43,333.18
5959,82,1693,285,0,230.91,173.18
5960,103,2159,191,0,543.39,407.54
5961,11,329,190,1,574.64,459.71
5962,66,3402,319,1,1873.97,863.95
5963,26,765,337,0,1842.92,1105.75
5964,34,312,79,2,642.7,211.37
5965,33,2592,103,1,235.63,125.07
5966,85,1514,261,0,1466.68,363.25
5967,90,3461,79,1,774.53,464.72
5968,68,1666,192,0,1775.81,1580.47
5969,96,2667,194,0,1703.52,1516.13
5970,50,27,354,0,958.74,748.9
5971,59,3372,20,0,569.56,528.43
5972,46,937,208,0,912.52,141.4
5973,4,2638,9,0,1198.46,381.1
5974,78,3287,50,1,980.37,234.43
5975,20,2208,355,0,360.4,270.3
5976,77,3132,95,0,1890.39,260.14
5977,64,3310,236,0,945.04,507.58
5978,81,1794,165,2,742.54,667.4
5979,46,75,194,0,912.52,141.4
5980,27,1086,126,0,1769.64,108.76
5981,67,901,8,1,1810.0,1610.9
5982,70,167,251,0,795.34,101.58
5983,6,1875,359,1,1538.99,829.65
5984,51,999,74,0,792.9,594.68
5985,63,12,280,0,1812.75,582.48
5986,77,973,300,1,1890.39,260.14
5987,6,3143,133,1,1538.99,829.65
5988,38,511,286,0,363.01,290.41
5989,81,3055,223,0,742.54,667.4
5990,10,465,250,0,1231.15,161.6
5991,35,2874,205,1,1240.31,795.1
5992,22,602,40,0,1403.5,954.82
5993,30,1084,29,1,1894.19,598.76
5994,58,1738,203,1,533.51,400.13
5995,74,99,267,1,1807.45,778.69
5996,52,281,304,0,290.62,215.14
5997,21,1947,154,0,642.31,513.85
5998,54,37,145,1,478.16,298.72
5999,95,2372,93,0,590.26,525.33
6000,22,2858,231,1,1403.5,954.82
6001,29,3058,110,0,1289.85,74.51
6002,103,2878,123,0,543.39,407.54
6003,81,3026,36,1,742.54,667.4
6004,43,11,278,0,1216.14,1082.36
6005,74,707,14,0,1807.45,778.69
6006,14,1691,143,0,1661.92,1479.11
6007,48,2198,180,0,1073.07,933.84
6008,104,158,331,0,1227.34,770.89
6009,19,579,343,1,1469.44,596.55
6010,28,2219,11,0,2083.94,675.03
6011,91,1302,309,1,586.45,521.94
6012,11,908,306,1,574.64,459.71
6013,76,1385,269,0,1274.93,764.96
6014,74,305,259,0,1807.45,778.69
6015,81,2485,315,1,742.54,667.4
6016,45,252,348,0,183.86,137.9
6017,90,1900,351,1,774.53,464.72
6018,26,2850,282,0,1842.92,1105.75
6019,38,2240,314,1,363.01,290.41
6020,22,2967,121,0,1403.5,954.82
6021,96,459,264,1,1703.52,1516.13
6022,1,630,248,0,71.49,53.62
6023,81,3020,196,0,742.54,667.4
6024,38,1559,116,1,363.01,290.41
6025,25,1504,33,1,1415.01,1259.36
6026,55,1641,329,1,1024.66,614.8
6027,31,1267,221,0,1163.89,589.27
6028,44,829,22,0,1129.13,677.48
6029,58,3030,351,0,533.51,400.13
6030,13,380,198,0,1057.51,154.4
6031,39,3377,221,0,100.35,75.26
6032,7,1777,67,0,60.34,45.26
6033,34,201,83,0,642.7,211.37
6034,41,2509,262,0,1977.36,1759.85
6035,53,425,262,1,752.64,205.36
6036,26,1177,332,1,1842.92,1105.75
6037,82,2412,107,1,230.91,173.18
6038,100,223,244,2,1061.56,733.58
6039,76,1493,232,1,1274.93,764.96
6040,103,3375,194,1,543.39,407.54
6041,27,2507,125,0,1769.64,108.76
6042,16,173,179,0,1311.44,1167.18
6043,29,2545,227,1,1289.85,74.51
6044,45,14,165,1,183.86,137.9
6045,72,330,232,0,1172.78,1043.77
6046,9,1917,76,0,1071.23,380.74
6047,39,3360,245,1,100.35,75.26
6048,39,1925,69,0,100.35,75.26
6049,16,1494,114,1,1311.44,1167.18
6050,28,593,219,0,2083.94,675.03
6051,63,3232,326,0,1812.75,582.48
6052,84,560,58,0,748.17,448.9
6053,38,905,109,1,363.01,290.41
6054,19,1443,297,0,1469.44,596.55
6055,19,602,169,0,1469.44,596.55
6056,63,268,176,0,1812.75,582.48
6057,99,2386,53,1,1280.28,829.51
6058,17,2082,234,1,499.53,388.72
6059,91,1970,169,1,586.45,521.94
6060,56,1144,89,0,1945.43,333.18
6061,18,3004,306,0,1362.99,57.74
6062,48,2527,324,0,1073.07,933.84
6063,14,2066,5,1,1661.92,1479.11
6064,34,680,126,1,642.7,211.37
6065,45,2944,294,0,183.86,137.9
6066,44,1980,24,1,1129.13,677.48
6067,77,565,309,1,1890.39,260.14
6068,85,1600,132,0,1466.68,363.25
6069,60,120,45,1,1148.64,689.18
6070,41,134,73,0,1977.36,1759.85
6071,28,446,10,0,2083.94,675.03
6072,145,2930,127,1,1099.68,2.0
6073,18,1650,121,1,1362.99,57.74
6074,7,203,157,1,60.34,45.26
6075,54,1575,196,1,478.16,298.72
6076,7,1047,251,1,60.34,45.26
6077,26,3081,280,0,1842.92,1105.75
6078,7,232,295,1,60.34,45.26
6079,37,1629,295,1,227.88,136.73
6080,37,2990,73,0,227.88,136.73
6081,4,2731,101,0,1198.46,381.1
6082,104,2095,101,0,1227.34,770.89
6083,15,3440,325,1,1555.58,818.01
6084,43,887,301,0,1216.14,1082.36
6085,41,1522,62,0,1977.36,1759.85
6086,2,726,267,0,2091.47,388.92
6087,48,1594,302,1,1073.07,933.84
6088,24,3197,204,0,544.05,376.84
6089,63,1390,336,0,1812.75,582.48
6090,7,416,145,0,60.34,45.26
6091,36,1093,159,1,1635.3,993.66
6092,17,55,44,0,499.53,388.72
6093,79,3129,106,0,416.98,312.74
6094,34,1950,355,0,642.7,211.37
6095,55,1103,288,0,1024.66,614.8
6096,60,2445,214,0,1148.64,689.18
6097,90,928,143,1,774.53,464.72
6098,51,1184,250,1,792.9,594.68
6099,89,2155,156,1,1228.07,400.91
6100,95,1191,326,0,590.26,525.33
6101,36,3325,109,0,1635.3,993.66
6102,7,543,266,1,60.34,45.26
6103,71,489,235,0,575.27,431.45
6104,6,1886,279,1,1538.99,829.65
6105,33,1274,167,1,235.63,125.07
6106,38,2464,174,0,363.01,290.41
6107,85,2627,201,1,1466.68,363.25
6108,64,3119,119,0,945.04,507.58
6109,15,1288,238,0,1555.58,818.01
6110,36,884,336,0,1635.3,993.66
6111,3,588,160,0,1793.43,248.82
6112,92,2910,55,2,1762.96,950.52
6113,2,1695,175,0,2091.47,388.92
6114,23,652,170,1,1720.7,1531.42
6115,6,2661,241,0,1538.99,829.65
6116,35,2914,146,1,1240.31,795.1
6117,95,2331,319,1,590.26,525.33
6118,76,3479,242,1,1274.93,764.96
6119,42,2084,70,1,12.01,7.21
6120,26,445,238,0,1842.92,1105.75
6121,27,2889,6,1,1769.64,108.76
6122,90,2799,302,0,774.53,464.72
6123,23,67,232,1,1720.7,1531.42
6124,83,1549,107,0,688.63,612.88
6125,70,3352,204,1,795.34,101.58
6126,76,2347,200,1,1274.93,764.96
6127,70,3080,361,0,795.34,101.58
6128,83,2222,290,1,688.63,612.88
6129,35,2334,138,1,1240.31,795.1
6130,33,579,302,1,235.63,125.07
6131,37,2574,61,1,227.88,136.73
6132,8,561,2,0,1292.84,13.44
6133,19,1725,225,0,1469.44,596.55
6134,59,2552,347,1,569.56,528.43
6135,80,2586,131,1,1386.84,1234.29
6136,3,3375,207,1,1793.43,248.82
6137,8,832,30,0,1292.84,13.44
6138,146,3145,11,0,1281.6,2.0
6139,25,292,77,1,1415.01,1259.36
6140,84,388,247,0,748.17,448.9
6141,16,3218,19,0,1311.44,1167.18
6142,92,3313,283,0,1762.96,950.52
6143,100,835,138,1,1061.56,733.58
6144,66,1158,186,0,1873.97,863.95
6145,22,611,343,0,1403.5,954.82
6146,33,1039,147,0,235.63,125.07
6147,90,3029,247,1,774.53,464.72
6148,67,207,89,2,1810.0,1610.9
6149,48,511,80,1,1073.07,933.84
6150,35,2605,4,0,1240.31,795.1
6151,30,823,210,0,1894.19,598.76
6152,62,2928,238,0,1992.93,762.63
6153,89,1177,288,0,1228.07,400.91
6154,27,167,236,0,1769.64,108.76
6155,13,1042,102,1,1057.51,154.4
6156,104,33,32,1,1227.34,770.89
6157,92,3174,285,1,1762.96,950.52
6158,72,392,283,0,1172.78,1043.77
6159,8,1124,233,1,1292.84,13.44
6160,40,2711,324,0,1458.17,874.9
6161,30,2653,303,1,1894.19,598.76
6162,38,2117,164,0,363.01,290.41
6163,93,2397,325,1,2005.66,1203.4
6164,37,1577,10,1,227.88,136.73
6165,23,1329,218,0,1720.7,1531.42
6166,40,2882,150,1,1458.17,874.9
6167,80,1407,144,0,1386.84,1234.29
6168,147,1591,222,1,1220.66,2.0
6169,84,2940,244,0,748.17,448.9
6170,42,1239,264,0,12.01,7.21
6171,53,1832,309,0,752.64,205.36
6172,71,1520,196,0,575.27,431.45
6173,13,984,143,0,1057.51,154.4
6174,74,1858,61,1,1807.45,778.69
6175,72,3363,144,1,1172.78,1043.77
6176,10,1168,206,0,1231.15,161.6
6177,47,959,120,0,175.89,131.92
6178,89,2837,278,0,1228.07,400.91
6179,73,1672,302,0,1065.03,230.09
6180,38,3063,352,1,363.01,290.41
6181,51,177,203,0,792.9,594.68
6182,92,1687,319,0,1762.96,950.52
6183,5,2980,147,0,1765.3,709.48
6184,49,1483,105,0,1179.0,707.4
6185,31,2894,136,1,1163.89,589.27
6186,51,212,188,0,792.9,594.68
6187,57,2772,262,1,441.49,84.99
6188,91,133,140,0,586.45,521.94
6189,22,249,315,1,1403.5,954.82
6190,1,2919,202,0,71.49,53.62
6191,47,1785,300,0,175.89,131.92
6192,50,154,327,0,958.74,748.9
6193,61,3408,157,0,495.72,297.43
6194,80,664,79,0,1386.84,1234.29
6195,41,1506,101,1,1977.36,1759.85
6196,53,2890,312,0,752.64,205.36
6197,71,1581,138,0,575.27,431.45
6198,99,1700,47,1,1280.28,829.51
6199,59,2353,329,0,569.56,528.43
6200,51,3477,134,1,792.9,594.68
6201,61,386,290,0,495.72,297.43
6202,13,66,247,0,1057.51,154.4
6203,16,1422,302,1,1311.44,1167.18
6204,73,253,304,0,1065.03,230.09
6205,25,312,73,0,1415.01,1259.36
6206,52,2717,272,1,290.62,215.14
6207,25,2015,64,1,1415.01,1259.36
6208,104,2958,220,1,1227.34,770.89
6209,38,1494,328,0,363.01,290.41
6210,37,1390,181,0,227.88,136.73
6211,81,3170,74,1,742.54,667.4
6212,36,1884,353,1,1635.3,993.66
6213,23,3320,202,0,1720.7,1531.42
6214,35,2318,65,0,1240.31,795.1
6215,91,799,242,1,586.45,521.94
6216,66,579,65,0,1873.97,863.95
6217,25,1564,59,1,1415.01,1259.36
6218,99,2635,194,0,1280.28,829.51
6219,19,3230,197,1,1469.44,596.55
